,node,name,lat,lon,closeness,Station,Trafic
53,32,VILLEJUIF-LÉO LAGRANGE,48.80376966328267,2.3639093063890435,2.583287027672137e-06,VILLEJUIF-LÉO LAGRANGE,2529256
54,33,SAINT-JACQUES,48.83299169177581,2.3366828966443496,4.153780382996124e-06,SAINT-JACQUES,2187883
55,26098,SAINT-JACQUES,48.81836752019113,2.319969893778599,0.0001451054584894826,SAINT-JACQUES,2187883
56,34,SAINT-MARCEL,48.838516743515164,2.360727550361784,2.0210017757111765e-06,SAINT-MARCEL,2260458
57,37,QUAI DE LA GARE,48.83761467578531,2.373852115680497,3.3354427789014894e-06,QUAI DE LA GARE,2544008
58,23033,QUAI DE LA GARE,48.837201163484416,2.374124124182864,0.00016035533666816925,QUAI DE LA GARE,2544008
59,23034,QUAI DE LA GARE,48.83709339242982,2.373865362950128,0.00014922551189009757,QUAI DE LA GARE,2544008
60,38,RASPAIL,48.83915698149679,2.330474151162931,3.21790048829363e-06,RASPAIL,1773665
61,151,RASPAIL,48.838878378565504,2.330678419288263,4.189383760218264e-06,RASPAIL,1773665
62,25493,RASPAIL,48.69382267955351,2.375896211585746,4.752456787965399e-06,RASPAIL,1773665
63,39,RENNES,48.848198268824774,2.3280217486281134,3.661672150735296e-06,RENNES,1218261
64,41,PLACE D'ITALIE,48.831552302643125,2.3553334432190454,3.315021991810652e-06,PLACE D'ITALIE,11462253
65,178,PLACE D'ITALIE,48.8312826555064,2.3554558703645068,1.7424824089190665e-06,PLACE D'ITALIE,11462253
66,179,PLACE D'ITALIE,48.831111838257115,2.3557961457130645,3.767157777382548e-06,PLACE D'ITALIE,11462253
67,7040,PLACE D'ITALIE,48.8314984744011,2.3546799758762553,0.00016032253990320018,PLACE D'ITALIE,11462253
68,7041,PLACE D'ITALIE,48.83066259989052,2.3548566679640492,0.00016769213382266312,PLACE D'ITALIE,11462253
69,7436,PLACE D'ITALIE,48.831570105297956,2.35643614543779,0.0001507504570260099,PLACE D'ITALIE,11462253
70,8746,PLACE D'ITALIE,48.83082407551939,2.356789816361646,0.00015256089719134614,PLACE D'ITALIE,11462253
71,8747,PLACE D'ITALIE,48.8313903398072,2.3565177598840474,0.00015823701685677204,PLACE D'ITALIE,11462253
72,16213,PLACE D'ITALIE,48.831651002586945,2.3563817211355413,0.0,PLACE D'ITALIE,11462253
73,42,PLACE MONGE (JARDIN DES PLANTES),48.843164692766834,2.3521103624150967,3.637421759538779e-06,PLACE MONGE (JARDIN DES PLANTES),2971998
74,43,PORT ROYAL,48.83988516597736,2.336873440890153,3.1314204042161887e-06,PORT ROYAL,3384237
75,27387,PORT ROYAL,48.840034,2.337096,1.6689912510235907e-05,PORT ROYAL,3384237
76,44,NATION,48.849010153648216,2.3976646127910075,2.7272024430157497e-06,NATION,8792715
77,213,NATION,48.84811123157566,2.3980040127977436,2.3669253671801694e-06,NATION,8792715
78,214,NATION,48.84942390087223,2.3970250382993576,1.9655985503685935e-06,NATION,8792715
79,215,NATION,48.8474552623419,2.3977717436108956,2.1878537725860992e-06,NATION,8792715
80,216,NATION,48.8484803444062,2.39676520957729,2.95767213003645e-06,NATION,8792715
81,2605,NATION,48.847877242580424,2.3986165404125455,0.0001480543744908634,NATION,8792715
82,6266,NATION,48.848004898658445,2.3949534903848346,0.00015521497380734955,NATION,8792715
83,6284,NATION,48.848929915496655,2.3963708007370164,0.00014735908610449868,NATION,8792715
84,9212,NATION,48.849127855702214,2.3959352457679666,0.0001666615429815978,NATION,8792715
85,27460,NATION,48.848237,2.395824,1.6526030482449542e-05,NATION,8792715
86,44,NATION,48.849010153648216,2.3976646127910075,2.7272024430157497e-06,NATION,4171797
87,213,NATION,48.84811123157566,2.3980040127977436,2.3669253671801694e-06,NATION,4171797
88,214,NATION,48.84942390087223,2.3970250382993576,1.9655985503685935e-06,NATION,4171797
89,215,NATION,48.8474552623419,2.3977717436108956,2.1878537725860992e-06,NATION,4171797
90,216,NATION,48.8484803444062,2.39676520957729,2.95767213003645e-06,NATION,4171797
91,2605,NATION,48.847877242580424,2.3986165404125455,0.0001480543744908634,NATION,4171797
92,6266,NATION,48.848004898658445,2.3949534903848346,0.00015521497380734955,NATION,4171797
93,6284,NATION,48.848929915496655,2.3963708007370164,0.00014735908610449868,NATION,4171797
94,9212,NATION,48.849127855702214,2.3959352457679666,0.0001666615429815978,NATION,4171797
95,27460,NATION,48.848237,2.395824,1.6526030482449542e-05,NATION,4171797
96,47,MARCADET-POISSONNIERS,48.891543930630554,2.3493711153819112,2.522159923794471e-06,MARCADET-POISSONNIERS,7963672
97,259,MARCADET-POISSONNIERS,48.89160682271851,2.349548310988923,2.476170073862756e-06,MARCADET-POISSONNIERS,7963672
98,48,LA FOURCHE,48.8874368425293,2.3257252220174083,3.8799053185972784e-06,LA FOURCHE,2817908
99,3381,LA FOURCHE,48.90803786721315,2.4961546603940876,0.00010655535611223428,LA FOURCHE,2817908
100,3382,LA FOURCHE,48.907969430629855,2.4935367931702235,0.00013002838426871127,LA FOURCHE,2817908
101,10410,LA FOURCHE,48.88783222281554,2.325152745158805,0.00012961651743102228,LA FOURCHE,2817908
102,10411,LA FOURCHE,48.88778725739655,2.3248665614447788,0.0001539192943740827,LA FOURCHE,2817908
103,10464,LA FOURCHE,48.88809292802928,2.3259295017346346,0.0001149473991560458,LA FOURCHE,2817908
104,10475,LA FOURCHE,48.88784124680933,2.3255207074215902,0.000153252032758631,LA FOURCHE,2817908
105,12585,LA FOURCHE,48.9072112412486,2.496015790879614,9.581102172216987e-05,LA FOURCHE,2817908
106,49,LA MOTTE-PICQUET-GRENELLE,48.849018928349764,2.297762160707931,3.4765709589037136e-06,LA MOTTE-PICQUET-GRENELLE,8000496
107,290,LA MOTTE-PICQUET-GRENELLE,48.84882126668606,2.2979529640251917,3.646423122609917e-06,LA MOTTE-PICQUET-GRENELLE,8000496
108,887,LA MOTTE-PICQUET-GRENELLE,48.848803206044934,2.29769423466391,2.5863958054080758e-06,LA MOTTE-PICQUET-GRENELLE,8000496
109,50,GAMBETTA,48.86503429801815,2.3985414869122423,1.7569519904475527e-06,GAMBETTA,7095196
110,319,GAMBETTA,48.864782700687876,2.398445833771861,2.3759059458791574e-06,GAMBETTA,7095196
111,1188,GAMBETTA,48.89325064548313,2.4611353713492186,0.0001204646027582374,GAMBETTA,7095196
112,3280,GAMBETTA,48.84846549397577,2.241234388908183,0.00014185221163931475,GAMBETTA,7095196
113,3281,GAMBETTA,48.84842978520447,2.2415340502427488,0.0001436622283544721,GAMBETTA,7095196
114,3300,GAMBETTA,48.848348996273856,2.241656760815586,0.0001359171758561188,GAMBETTA,7095196
115,3388,GAMBETTA,48.9146242550899,2.527604436444727,1.4244588451262788e-06,GAMBETTA,7095196
116,3389,GAMBETTA,48.91534153263659,2.528657012133192,0.0001276979223970492,GAMBETTA,7095196
117,4641,GAMBETTA,48.86507050572395,2.398037503514009,0.00015010322226588905,GAMBETTA,7095196
118,4642,GAMBETTA,48.86483700048306,2.3977102953683977,0.0,GAMBETTA,7095196
119,5025,GAMBETTA,48.8647200677307,2.397900870363696,0.0001434304949858324,GAMBETTA,7095196
120,5083,GAMBETTA,48.85094587621135,2.462477907739809,0.00011233297077321693,GAMBETTA,7095196
121,7460,GAMBETTA,48.865141473642645,2.3998357366714287,0.00014039325742756212,GAMBETTA,7095196
122,7572,GAMBETTA,48.81486417327504,2.401544308380196,0.00014743498266187377,GAMBETTA,7095196
123,7573,GAMBETTA,48.81487294715123,2.4019389847779085,0.00015389148827194002,GAMBETTA,7095196
124,10676,GAMBETTA,48.89192062226174,2.2429120742176076,0.00011005840572988003,GAMBETTA,7095196
125,12238,GAMBETTA,48.88772674136297,2.1999088101019866,0.0001316189824060042,GAMBETTA,7095196
126,16093,GAMBETTA,48.86466559785141,2.398963340066459,0.0001332089212045792,GAMBETTA,7095196
127,16929,GAMBETTA,48.81450505866759,2.400808974369131,0.00013858141767526005,GAMBETTA,7095196
128,19888,GAMBETTA,48.784934915038406,2.2932952520481065,0.0001432273216502071,GAMBETTA,7095196
129,19889,GAMBETTA,48.78494400320653,2.2935672705861156,0.000146917462259338,GAMBETTA,7095196
130,21086,GAMBETTA,48.91794686277048,2.523553037655228,0.00011371353846168105,GAMBETTA,7095196
131,21087,GAMBETTA,48.917328207596725,2.5226235574970115,0.00012592224884472493,GAMBETTA,7095196
132,21312,GAMBETTA,48.974874368958574,2.249381678020889,0.0001128427344209743,GAMBETTA,7095196
133,21313,GAMBETTA,48.97504516351033,2.249449644388353,9.120081244138177e-05,GAMBETTA,7095196
134,24349,GAMBETTA,48.86546515452374,2.399577301079139,0.00015069390170489326,GAMBETTA,7095196
135,51,SCEAUX,48.78128731847868,2.2976096510082007,2.8701865215133276e-06,SCEAUX,706968
136,27395,SCEAUX,48.781357,2.297648,1.2673918958426303e-05,SCEAUX,706968
137,52,SÉGUR,48.84686470206919,2.307268847578926,3.501980954821557e-06,SÉGUR,1597696
138,53,LES AGNETTES,48.92291633150906,2.285963896576634,2.3044406836139543e-06,LES AGNETTES,2323166
139,19496,LES AGNETTES,48.92309594091905,2.285663691765125,0.0001240728562414719,LES AGNETTES,2323166
140,19723,LES AGNETTES,48.92293415829099,2.2856229402689876,0.00013074270653321772,LES AGNETTES,2323166
141,24445,LES AGNETTES,48.92289870669024,2.2867821662369545,0.00012802902362967557,LES AGNETTES,2323166
142,24446,LES AGNETTES,48.923132268807166,2.286550099471401,0.00012286884964916807,LES AGNETTES,2323166
143,57,SENTIER,48.8673503814313,2.3475672354150805,3.888938215838579e-06,SENTIER,3575805
144,7983,SENTIER,48.86740438643242,2.3465863945789227,0.00017933882664623963,SENTIER,3575805
145,63,SIMPLON,48.89412344466592,2.347245444443029,2.3694483788984555e-06,SIMPLON,3021317
146,65,SAINT-GERMAIN-EN-LAYE,48.89830860836054,2.09511210577148,1.8841471882867757e-06,SAINT-GERMAIN-EN-LAYE,4454977
147,67,SAINT-MICHEL NOTRE-DAME,48.85339313419855,2.345017658598223,3.002966816504798e-06,SAINT-MICHEL NOTRE-DAME,7355560
148,68,SAINT-RÉMY-LÈS-CHEVREUSE,48.70286868424979,2.070600214521146,1.6660741076544081e-06,SAINT-RÉMY-LÈS-CHEVREUSE,974338
149,69,STALINGRAD,48.88418929420877,2.367030441974567,3.5816805432503425e-06,STALINGRAD,7063687
150,70,STALINGRAD,48.88415326312386,2.3673574774663866,2.9318861194464986e-06,STALINGRAD,7063687
151,71,STALINGRAD,48.88407198636439,2.3688700627777948,2.828397528746986e-06,STALINGRAD,7063687
152,4757,STALINGRAD,48.87237570974885,2.4285643905774346,0.00012633639805459106,STALINGRAD,7063687
153,4758,STALINGRAD,48.872376053452285,2.428114790799656,0.0001406099038226262,STALINGRAD,7063687
154,6419,STALINGRAD,48.88441392026158,2.367248609568296,0.00015645043646864978,STALINGRAD,7063687
155,6451,STALINGRAD,48.883379976623885,2.368842386422918,0.00013951020945419438,STALINGRAD,7063687
156,9916,STALINGRAD,48.8149894949538,2.2339473492547812,0.0001383949593365306,STALINGRAD,7063687
157,11144,STALINGRAD,48.94264263977097,2.1626684670696856,8.493866399251283e-05,STALINGRAD,7063687
158,11145,STALINGRAD,48.94126179070252,2.1648149806028343,9.363856430339508e-05,STALINGRAD,7063687
159,11264,STALINGRAD,48.94166576174739,2.1645134999559077,9.69725223917854e-07,STALINGRAD,7063687
160,11884,STALINGRAD,48.86366094342758,2.201838760326166,0.00012259168795393695,STALINGRAD,7063687
161,11885,STALINGRAD,48.8630318275118,2.2018404031222523,0.00012816463719524422,STALINGRAD,7063687
162,12219,STALINGRAD,48.89428070416549,2.1942213507951274,0.00012617707107250806,STALINGRAD,7063687
163,16832,STALINGRAD,48.8144420432121,2.2348738541742104,0.00013383425366146758,STALINGRAD,7063687
164,72,STRASBOURG-SAINT-DENIS,48.86963236518746,2.35450206308924,3.776179899765593e-06,STRASBOURG-SAINT-DENIS,10145616
165,73,STRASBOURG-SAINT-DENIS,48.869227930987556,2.354529175385818,3.6025727726344776e-06,STRASBOURG-SAINT-DENIS,10145616
166,907,STRASBOURG-SAINT-DENIS,48.869380780106006,2.3540796521963494,3.7721539021350958e-06,STRASBOURG-SAINT-DENIS,10145616
167,74,SUCY BONNEUIL,48.77105153303763,2.507511268345535,1.779045769687498e-06,SUCY BONNEUIL,2298313
168,27490,SUCY BONNEUIL,48.771708,2.507483,1.0320423439358427e-05,SUCY BONNEUIL,2298313
169,75,SULLY-MORLAND,48.85079359474211,2.3612369937142983,3.826386836598435e-06,SULLY-MORLAND,1513782
170,7056,SULLY-MORLAND,48.85154835515592,2.362149800614725,0.00017247813008384197,SULLY-MORLAND,1513782
171,76,TÉLÉGRAPHE,48.87552244924565,2.3986765111449513,2.896522115115228e-06,TÉLÉGRAPHE,2342747
172,77,TEMPLE,48.866764167814516,2.3615713270327316,3.491278242875587e-06,TEMPLE,1270793
173,78,TERNES,48.87822804050767,2.2981214325821844,2.5138508396904664e-06,TERNES,3616052
174,5876,TERNES,48.87843513550398,2.2993203500650656,0.0001291159104417606,TERNES,3616052
175,5888,TERNES,48.878201440359085,2.299238766398053,0.0001399059595739876,TERNES,3616052
176,6359,TERNES,48.87807493981841,2.2971677460588693,0.00015876515062497113,TERNES,3616052
177,6391,TERNES,48.877545158770765,2.298585218601294,0.00017005787654965373,TERNES,3616052
178,19558,TERNES,48.87908213185015,2.2990473564705924,0.0001432302812558293,TERNES,3616052
179,79,TOLBIAC,48.82615945391136,2.3570194661891253,3.1741897149798513e-06,TOLBIAC,3363265
180,82,TUILERIES,48.86478016250008,2.3290949544294275,3.447284012377153e-06,TUILERIES,2622025
181,83,VAL DE FONTENAY,48.854043248483144,2.488553014023377,2.5975635220116174e-06,VAL DE FONTENAY,12969924
182,27324,VAL DE FONTENAY,48.854269,2.489167,8.85018356543628e-06,VAL DE FONTENAY,12969924
183,27462,VAL DE FONTENAY,48.853796,2.488188,1.3943648344552e-05,VAL DE FONTENAY,12969924
184,84,VANEAU,48.84870084962003,2.321239881938573,3.32136903076679e-06,VANEAU,980057
185,88,VAVIN,48.84205985758205,2.328867050437212,3.4015434090754543e-06,VAVIN,2279221
186,968,VAVIN,48.84248225530111,2.3286355034590827,0.00016403815404645867,VAVIN,2279221
187,969,VAVIN,48.84195202597997,2.3291393929668964,0.00018137999087766292,VAVIN,2279221
188,13286,VAVIN,48.84166445005082,2.329520690967109,0.00013192788008328901,VAVIN,2279221
189,13287,VAVIN,48.841529660225085,2.3298883469474805,0.00017239880913828422,VAVIN,2279221
190,90,VICTOR HUGO,48.869864912484076,2.285226207250439,2.1021265104105416e-06,VICTOR HUGO,3802054
191,1032,VICTOR HUGO,48.82801275135446,2.2722000700485663,0.00012187321554685519,VICTOR HUGO,3802054
192,1033,VICTOR HUGO,48.827788312419415,2.272663177862002,0.0001455490272395621,VICTOR HUGO,3802054
193,1293,VICTOR HUGO,48.821788436153035,2.3039758700454707,0.00015777946378319358,VICTOR HUGO,3802054
194,1294,VICTOR HUGO,48.82165370798791,2.304289007835095,0.00014604136079154464,VICTOR HUGO,3802054
195,3290,VICTOR HUGO,48.83905032018747,2.246017239564007,0.00014794125267865815,VICTOR HUGO,3802054
196,3323,VICTOR HUGO,48.823200502897365,2.3077725274735896,0.00014149394464234584,VICTOR HUGO,3802054
197,4238,VICTOR HUGO,48.85888980667615,2.5068461735062857,0.00012124246773003038,VICTOR HUGO,3802054
198,4856,VICTOR HUGO,48.85962371632797,2.4383489897739583,0.00014120829342865275,VICTOR HUGO,3802054
199,4857,VICTOR HUGO,48.8603866337713,2.4395355132639738,0.00012689700554444788,VICTOR HUGO,3802054
200,5096,VICTOR HUGO,48.85890577468561,2.4733937075926353,0.00010301674843440235,VICTOR HUGO,3802054
201,5097,VICTOR HUGO,48.859075989520655,2.473870881419788,0.0001238557176505962,VICTOR HUGO,3802054
202,5405,VICTOR HUGO,48.81887613822739,2.411103642894185,5.7061825223602e-07,VICTOR HUGO,3802054
203,5412,VICTOR HUGO,48.81899305429177,2.4109813171069656,0.0001624432602679967,VICTOR HUGO,3802054
204,9767,VICTOR HUGO,48.87390089763454,2.2221263872228336,0.00013257512584304072,VICTOR HUGO,3802054
205,9882,VICTOR HUGO,48.80635626509692,2.238686132716897,0.0001461014457680077,VICTOR HUGO,3802054
206,9956,VICTOR HUGO,48.827501031407145,2.273262483998071,0.00014823186046117141,VICTOR HUGO,3802054
207,10201,VICTOR HUGO,48.89241429841932,2.2541555303417145,1.4327047209836393e-06,VICTOR HUGO,3802054
208,10202,VICTOR HUGO,48.89198262868339,2.2537473402723482,0.00015110917227742027,VICTOR HUGO,3802054
209,10358,VICTOR HUGO,48.89855149048615,2.310360469358215,0.00013957839700819063,VICTOR HUGO,3802054
210,11014,VICTOR HUGO,48.88771020024983,2.2778762809004243,0.00012072133689196746,VICTOR HUGO,3802054
211,11015,VICTOR HUGO,48.88728839310905,2.279076042909763,0.00015303063211497046,VICTOR HUGO,3802054
212,11080,VICTOR HUGO,48.89275521853061,2.2533099479205396,0.00011362540789609464,VICTOR HUGO,3802054
213,11223,VICTOR HUGO,48.927563857834194,2.2230436468024224,7.671046203002305e-05,VICTOR HUGO,3802054
214,11224,VICTOR HUGO,48.927474080218055,2.223139316054955,0.00011105526110096409,VICTOR HUGO,3802054
215,11684,VICTOR HUGO,48.88002966619893,2.2312014981767256,0.0001307295327402092,VICTOR HUGO,3802054
216,11685,VICTOR HUGO,48.87972417228882,2.2312838802690975,0.00013863857670857527,VICTOR HUGO,3802054
217,13426,VICTOR HUGO,48.82738441088452,2.273671000910632,0.00014870168141476885,VICTOR HUGO,3802054
218,14793,VICTOR HUGO,48.92083768631448,2.263710378006438,0.00012497141284688125,VICTOR HUGO,3802054
219,14794,VICTOR HUGO,48.92277819772375,2.262630259550592,0.00012665491521291966,VICTOR HUGO,3802054
220,16824,VICTOR HUGO,48.80603235450887,2.238264935486497,0.00012595855662217263,VICTOR HUGO,3802054
221,17454,VICTOR HUGO,48.82668997900703,2.5738223411104824,9.491727577936642e-05,VICTOR HUGO,3802054
222,17455,VICTOR HUGO,48.82620294068821,2.574677688571683,9.870801512708714e-05,VICTOR HUGO,3802054
223,19422,VICTOR HUGO,48.76067758624762,2.398418398783196,0.00013636553271939925,VICTOR HUGO,3802054
224,19423,VICTOR HUGO,48.76045293222738,2.398322970024334,0.0001249951205186579,VICTOR HUGO,3802054
225,20372,VICTOR HUGO,48.806337564978776,2.2378153250332398,0.0001293478158844912,VICTOR HUGO,3802054
226,23740,VICTOR HUGO,49.00602985107246,2.39679626744626,1.7812798125378808e-06,VICTOR HUGO,3802054
227,23887,VICTOR HUGO,48.839221354432034,2.2463709430281624,0.00013696421038593044,VICTOR HUGO,3802054
228,24660,VICTOR HUGO,48.858324672028104,2.4214842004580808,0.00014767220758458158,VICTOR HUGO,3802054
229,91,VILLEJUIF-LOUIS ARAGON,48.786638011119834,2.367110527381649,2.2091493222528124e-06,VILLEJUIF-LOUIS ARAGON,6865612
230,92,VILLEJUIF-PAUL VAILLANT COUTURIER (HÔPITAL PAUL BROUSSE),48.79599413239317,2.3682314519156806,2.379796702239871e-06,VILLEJUIF-PAUL VAILLANT COUTURIER (HÔPITAL PAUL BROUSSE),2297351
231,94,REUILLY-DIDEROT,48.8473528769588,2.3858425400402448,2.5589892304019676e-06,REUILLY-DIDEROT,5765809
232,923,REUILLY-DIDEROT,48.84721750107955,2.387204177213597,3.6848863007520326e-06,REUILLY-DIDEROT,5765809
233,96,RICHELIEU-DROUOT,48.872096123789774,2.339325555856426,3.808428062892889e-06,RICHELIEU-DROUOT,5157761
234,901,RICHELIEU-DROUOT,48.87200623896137,2.339911390610416,3.526685983296764e-06,RICHELIEU-DROUOT,5157761
235,97,RIQUET,48.8883932319013,2.374433108884994,2.704625337320422e-06,RIQUET,2391609
236,6599,RIQUET,48.88988690377794,2.36813765209292,0.00014929548774516907,RIQUET,2391609
237,12795,RIQUET,48.887953152855495,2.373478809353097,0.00014896358929741005,RIQUET,2391609
238,12796,RIQUET,48.88854596314124,2.3745967604034774,0.00015117178146882175,RIQUET,2391609
239,98,ROBESPIERRE,48.855680808196944,2.423659085483019,2.195714627226314e-06,ROBESPIERRE,4551649
240,16007,ROBESPIERRE,48.80187620108928,2.3351866061310647,0.0001457439244647895,ROBESPIERRE,4551649
241,20052,ROBESPIERRE,48.821397315912996,2.2712692120316698,0.0001306883548512749,ROBESPIERRE,4551649
242,24659,ROBESPIERRE,48.85606786761202,2.4228289122060453,0.00014484260484531325,ROBESPIERRE,4551649
243,24710,ROBESPIERRE,48.85547466762151,2.422868792890243,0.00012943036316256267,ROBESPIERRE,4551649
244,26471,ROBESPIERRE,48.821505122826444,2.2711874096008855,0.00013724959998101568,ROBESPIERRE,4551649
245,99,ROBINSON,48.78003132105507,2.281059378471848,2.42130928179834e-06,ROBINSON,2007606
246,20461,ROBINSON,48.77966832236158,2.27412380591201,1.2760046289704596e-06,ROBINSON,2007606
247,20465,ROBINSON,48.780045513014734,2.273552146199807,0.00012759560203489415,ROBINSON,2007606
248,27397,ROBINSON,48.780237,2.281431,1.1393339425986942e-05,ROBINSON,2007606
249,101,ROME,48.88207083393704,2.3203983393099863,3.2098495039082157e-06,ROME,2870252
250,102,RUE DE LA POMPE (AVENUE GEORGES MANDEL),48.864253384403426,2.277916762028845,3.1758661606764236e-06,RUE DE LA POMPE (AVENUE GEORGES MANDEL),3082105
251,103,RUE DES BOULETS,48.8522227131835,2.389115650927187,2.8503879620804648e-06,RUE DES BOULETS,2561884
252,104,RUE DU BAC,48.85589133781551,2.325704993899314,3.852958320468074e-06,RUE DU BAC,2314720
253,105,GRANDS BOULEVARDS,48.871511817078165,2.343208377544865,3.7407258147924297e-06,GRANDS BOULEVARDS,6889717
254,903,GRANDS BOULEVARDS,48.87157474359305,2.3428950319846593,3.6221519050159676e-06,GRANDS BOULEVARDS,6889717
255,6432,GRANDS BOULEVARDS,48.87153877146487,2.3433582449134955,0.00017388130047541045,GRANDS BOULEVARDS,6889717
256,6442,GRANDS BOULEVARDS,48.87066702165196,2.342935804602398,0.00013364789282032044,GRANDS BOULEVARDS,6889717
257,7063,GRANDS BOULEVARDS,48.87053221363609,2.3428949185469965,0.00014528231581518154,GRANDS BOULEVARDS,6889717
258,106,RUEIL-MALMAISON,48.88722206053287,2.170623204930391,2.377917380931904e-06,RUEIL-MALMAISON,6183873
259,107,SAINT-AMBROISE,48.86164742429928,2.373147140772303,3.2207178459517607e-06,SAINT-AMBROISE,2820580
260,6198,SAINT-AMBROISE,48.86212264088009,2.3766754518164968,1.6161803005408877e-06,SAINT-AMBROISE,2820580
261,6199,SAINT-AMBROISE,48.86224837842613,2.376934357530956,0.00014404262024339206,SAINT-AMBROISE,2820580
262,108,SAINT-AUGUSTIN,48.87438676021276,2.3207278319647315,3.816415799994832e-06,SAINT-AUGUSTIN,2872445
263,5919,SAINT-AUGUSTIN,48.87465646998024,2.3213953633663262,0.00016537624596020415,SAINT-AUGUSTIN,2872445
264,5920,SAINT-AUGUSTIN,48.874863096583965,2.3207958046274593,0.00017183239134491924,SAINT-AUGUSTIN,2872445
265,6349,SAINT-AUGUSTIN,48.87441332622057,2.318084616089399,0.0001487142768831985,SAINT-AUGUSTIN,2872445
266,7180,SAINT-AUGUSTIN,48.87487170908462,2.318275195225526,9.489214558732546e-07,SAINT-AUGUSTIN,2872445
267,7516,SAINT-AUGUSTIN,48.874350712606415,2.3200329804926563,0.0001663067589569004,SAINT-AUGUSTIN,2872445
268,10064,SAINT-AUGUSTIN,48.874710306838004,2.3207549785527783,0.00012920689550795792,SAINT-AUGUSTIN,2872445
269,109,BASILIQUE DE SAINT-DENIS,48.936477492650496,2.3596397453045825,2.148513145115798e-06,BASILIQUE DE SAINT-DENIS,4857996
270,7884,BASILIQUE DE SAINT-DENIS,48.93761835474619,2.3620002027025153,1.1900054066921921e-06,BASILIQUE DE SAINT-DENIS,4857996
271,7885,BASILIQUE DE SAINT-DENIS,48.93757349362246,2.361645504871931,1.5300363739407881e-06,BASILIQUE DE SAINT-DENIS,4857996
272,110,SAINT-DENIS-PORTE DE PARIS,48.92992666527093,2.3561861491888694,2.3329186881843344e-06,SAINT-DENIS-PORTE DE PARIS,4179663
273,111,SAINT-FARGEAU,48.871699810971116,2.4042987242021825,3.0458645114103515e-06,SAINT-FARGEAU,742869
274,2748,SAINT-FARGEAU,48.87137633636753,2.4041756900353186,0.0001529825809685704,SAINT-FARGEAU,742869
275,2749,SAINT-FARGEAU,48.87225690177819,2.404517432081378,0.00016024112344225011,SAINT-FARGEAU,742869
276,4814,SAINT-FARGEAU,48.872113050849755,2.4046126147243236,0.00015163354502432407,SAINT-FARGEAU,742869
277,113,SAINT-GEORGES,48.878593955236205,2.3378269689170192,3.3132736938957533e-06,SAINT-GEORGES,1233216
278,7013,SAINT-GEORGES,48.878692816406044,2.3370366675298446,0.0001642903311784849,SAINT-GEORGES,1233216
279,10403,SAINT-GEORGES,48.87807269286103,2.3379223433423326,0.00012464451190179069,SAINT-GEORGES,1233216
280,114,SAINT-GERMAIN DES PRÉS,48.85344723773834,2.333046326044867,4.060760739159216e-06,SAINT-GERMAIN DES PRÉS,4195883
281,120,SAINT-MICHEL,48.853599907885794,2.3439962410940125,4.276706433394229e-06,SAINT-MICHEL,7562865
282,4831,SAINT-MICHEL,48.853635860010684,2.343955387801452,0.0001709196919659954,SAINT-MICHEL,7562865
283,5432,SAINT-MICHEL,48.85415714947943,2.343642207604387,0.00017451700053260983,SAINT-MICHEL,7562865
284,122,SAINT-PLACIDE,48.84701184016864,2.327055111355132,3.7780700242244413e-06,SAINT-PLACIDE,3281669
285,123,SAINT-SULPICE,48.8511463550549,2.3309628563664644,3.916673628366662e-06,SAINT-SULPICE,2432844
286,7495,SAINT-SULPICE,48.85064314141541,2.3328558939484836,0.00016509493792092605,SAINT-SULPICE,2432844
287,7496,SAINT-SULPICE,48.85088579969521,2.332760543177277,0.00016616792192077306,SAINT-SULPICE,2432844
288,124,PORTE D'IVRY,48.82135736230755,2.369308237223248,2.5762024563508085e-06,PORTE D'IVRY,1929011
289,8405,PORTE D'IVRY,48.82167167470405,2.3702475859019176,1.46002802809389e-06,PORTE D'IVRY,1929011
290,8406,PORTE D'IVRY,48.8218964457047,2.3699618979128303,1.5725623585336153e-06,PORTE D'IVRY,1929011
291,8765,PORTE D'IVRY,48.82059282959358,2.3713901948830167,0.0,PORTE D'IVRY,1929011
292,8766,PORTE D'IVRY,48.82113240214591,2.3702880754552216,0.00015714678204165872,PORTE D'IVRY,1929011
293,8837,PORTE D'IVRY,48.82122233552293,2.3700839704330785,0.000158276054695961,PORTE D'IVRY,1929011
294,127,PORTE DE BAGNOLET,48.864336535483645,2.4088253760377283,2.1939623970185237e-06,PORTE DE BAGNOLET,4305206
295,2609,PORTE DE BAGNOLET,48.86455178820427,2.409561271654804,0.00014553772481636833,PORTE DE BAGNOLET,4305206
296,8348,PORTE DE BAGNOLET,48.86357254303908,2.408933297088454,1.3817847269414897e-06,PORTE DE BAGNOLET,4305206
297,8349,PORTE DE BAGNOLET,48.863545777166586,2.4086063337580583,1.3828096838345312e-06,PORTE DE BAGNOLET,4305206
298,9271,PORTE DE BAGNOLET,48.864785410194465,2.4096433309569973,0.00015503472413863902,PORTE DE BAGNOLET,4305206
299,128,PORTE DE CHAMPERRET,48.88573915969202,2.2918606206755348,2.5614983298199086e-06,PORTE DE CHAMPERRET,3512664
300,7529,PORTE DE CHAMPERRET,48.88588328924992,2.2927463012748963,0.00016186431785355156,PORTE DE CHAMPERRET,3512664
301,8285,PORTE DE CHAMPERRET,48.88594618449054,2.2927053638286177,0.0001632107039903477,PORTE DE CHAMPERRET,3512664
